ts,P>1_mean,P>1_max,P>5_mean,P>5_max,P>10_mean,P>10_max,P>30_mean,P>30_max,P>50_mean,P>50_max,P>100_mean,P>100_max,E>0.8_mean,E>0.8_max,E>2.0_mean,E>2.0_max,Year,Month,Day,Hour,Speed,Density,Radio Flux 10.7,група
2017-09-02 02:00:00,7.550833,13.1,0.31133333,0.671,0.20025001,0.349,0.102741666,0.185,0.084275,0.174,0.041716665,0.0759,31025.0,49000.0,483.83334,977.0,2017,9,2,2,578.0,3.3,,тиха
2017-09-02 03:00:00,6.3133335,11.2,0.2615,0.432,0.17283332,0.331,0.082925,0.103,0.064783335,0.081,0.035933334,0.0561,29616.666,41100.0,357.83334,603.0,2017,9,2,3,572.0,3.3,,тиха
2017-09-02 04:00:00,19.969168,71.5,0.21375,0.35,0.15075,0.2,0.078675,0.138,0.06668333,0.122,0.037108336,0.0604,31350.0,55300.0,421.83334,1410.0,2017,9,2,4,574.0,3.2,,тиха
2017-09-02 05:00:00,55.391666,92.1,0.25883332,0.482,0.1875,0.339,0.082175,0.112,0.06994167,0.101,0.039483335,0.0759,51808.332,68000.0,1548.3334,2150.0,2017,9,2,5,584.0,2.1,,тиха
2017-09-02 06:00:00,30.466667,47.7,0.23775,0.414,0.15583333,0.317,0.07314167,0.102,0.06195,0.0909,0.036133334,0.066,39550.0,43400.0,1132.5834,1230.0,2017,9,2,6,577.0,2.5,,тиха
2017-09-02 07:00:00,18.67,46.3,0.20866667,0.304,0.15866667,0.266,0.08605834,0.122,0.06753334,0.0877,0.035616666,0.0611,50608.332,110000.0,2184.8333,7650.0,2017,9,2,7,573.0,2.2,,тиха
2017-09-02 08:00:00,48.316666,120.0,0.28916666,0.509,0.20366667,0.412,0.093275,0.168,0.07074167,0.113,0.039166667,0.0759,103933.336,124000.0,7353.3335,10500.0,2017,9,2,8,571.0,2.3,,тиха
2017-09-02 09:00:00,7.5266666,11.7,0.27566668,0.723,0.18608333,0.357,0.104875,0.185,0.08301667,0.137,0.045508336,0.0858,46850.0,74000.0,1786.5834,3510.0,2017,9,2,9,570.0,2.1,,тиха
2017-09-02 10:00:00,9.322499,14.9,0.21491666,0.305,0.16741668,0.268,0.08460834,0.141,0.064791664,0.13,0.033216666,0.0685,52775.0,69000.0,2243.3333,3520.0,2017,9,2,10,565.0,2.2,,тиха
2017-09-02 11:00:00,12.216667,18.1,0.27275,0.666,0.17750001,0.382,0.08780833,0.128,0.073233336,0.117,0.041516665,0.08,66300.0,72000.0,3256.6667,3760.0,2017,9,2,11,564.0,2.2,,тиха
2017-09-02 12:00:00,8.681666,13.3,0.291,0.615,0.19408333,0.368,0.09876666,0.236,0.0816,0.199,0.048108336,0.11,61958.332,63600.0,2724.1667,2830.0,2017,9,2,12,563.0,1.8,,тиха
2017-09-02 13:00:00,6.5658336,12.3,0.24266666,0.488,0.17650001,0.343,0.09610834,0.147,0.07768333,0.13,0.03840833,0.0734,64141.668,71300.0,2980.8333,3530.0,2017,9,2,13,561.0,1.8,,тиха
2017-09-02 14:00:00,7.6075,10.5,0.235,0.348,0.16241667,0.272,0.08918333,0.117,0.07080833,0.106,0.039625,0.0809,79158.336,83300.0,4438.3335,4760.0,2017,9,2,14,561.0,1.3,,тиха
2017-09-02 15:00:00,14.107499,18.0,0.23541667,0.348,0.16608334,0.306,0.08335834,0.129,0.065925,0.118,0.034941666,0.0712,94808.336,104000.0,5697.5,6580.0,2017,9,2,15,559.0,1.3,,тиха
2017-09-02 16:00:00,22.65,39.1,0.29925,0.68,0.19575,0.306,0.078575,0.126,0.059158336,0.0953,0.029333333,0.0432,118000.0,125000.0,9022.5,10900.0,2017,9,2,16,557.0,1.7,,тиха
2017-09-02 17:00:00,30.4,59.3,0.26366666,0.487,0.17816667,0.252,0.09990833,0.128,0.077133335,0.117,0.042083334,0.0858,136666.67,148000.0,13891.667,16700.0,2017,9,2,17,556.0,2.4,,тиха
2017-09-02 18:00:00,38.225002,59.3,0.19483334,0.299,0.14108334,0.188,0.0785,0.128,0.064733334,0.117,0.031708334,0.0487,155333.33,159000.0,19991.666,22000.0,2017,9,2,18,556.0,2.7,,тиха
2017-09-02 19:00:00,38.641666,50.4,0.21108334,0.297,0.15275,0.259,0.083233334,0.144,0.061833333,0.104,0.029333333,0.0401,164333.33,169000.0,23966.666,25700.0,2017,9,2,19,556.0,2.8,,тиха
2017-09-02 20:00:00,45.25833,77.7,0.26233333,0.491,0.19749999,0.312,0.09510833,0.124,0.06784167,0.1,0.037658334,0.0753,166166.67,170000.0,24891.666,26800.0,2017,9,2,20,558.0,3.3,,тиха
2017-09-02 21:00:00,50.516666,89.1,0.28575,0.617,0.21700001,0.417,0.11268333,0.189,0.090066664,0.166,0.044166666,0.1,161000.0,165000.0,23675.0,24700.0,2017,9,2,21,557.0,3.1,,тиха
2017-09-02 22:00:00,43.391666,71.2,0.25633332,0.437,0.196,0.4,0.11041667,0.32,0.0814,0.199,0.038399998,0.0605,150666.67,160000.0,20533.334,24100.0,2017,9,2,22,554.0,3.1,,тиха
2017-09-02 23:00:00,31.766668,59.0,0.32091668,0.483,0.21583332,0.378,0.12706666,0.317,0.0885,0.206,0.039625,0.0729,128333.336,142000.0,12750.0,16600.0,2017,9,2,23,549.0,2.3,,тиха
2017-09-03 00:00:00,33.841667,49.9,0.32025,0.595,0.20883334,0.305,0.1033,0.169,0.073775,0.158,0.037750002,0.0803,145166.67,149000.0,16291.667,18200.0,2017,9,3,0,550.0,1.4,120.0,тиха
2017-09-03 01:00:00,17.175001,24.3,0.30916667,0.582,0.21966666,0.382,0.0849,0.122,0.062591664,0.0779,0.03305,0.0531,128750.0,139000.0,12000.0,14700.0,2017,9,3,1,539.0,1.7,,тиха
2017-09-03 02:00:00,14.849999,24.6,0.30258334,0.477,0.19666666,0.354,0.078708336,0.107,0.057508335,0.0729,0.0292,0.0431,106325.0,118000.0,7565.0,9670.0,2017,9,3,2,550.0,1.6,,тиха
2017-09-03 03:00:00,10.786667,14.9,0.25375,0.555,0.17016667,0.3,0.09618333,0.175,0.07541666,0.145,0.032933336,0.0542,105891.664,114000.0,6961.6665,8290.0,2017,9,3,3,547.0,1.6,,тиха
2017-09-03 04:00:00,5.6525,11.5,0.2795,0.524,0.20183332,0.328,0.08765834,0.195,0.070716664,0.149,0.03911667,0.0679,76000.0,98400.0,3464.1667,5770.0,2017,9,3,4,553.0,1.0,,тиха
2017-09-03 05:00:00,4.9008336,8.97,0.31316665,0.554,0.21925001,0.517,0.108891666,0.219,0.0834,0.141,0.0368,0.0623,64633.332,81200.0,2530.0,3640.0,2017,9,3,5,547.0,1.1,,тиха
2017-09-03 06:00:00,4.835833,6.86,0.30733332,0.637,0.22116667,0.391,0.102416664,0.157,0.08161666,0.146,0.043816667,0.0753,67508.336,74300.0,2774.1667,3010.0,2017,9,3,6,548.0,0.9,,тиха
2017-09-03 07:00:00,4.4741664,5.87,0.30633333,0.504,0.21808334,0.325,0.09058333,0.161,0.07105833,0.147,0.032866668,0.0599,61541.668,63800.0,2630.8333,2700.0,2017,9,3,7,507.0,1.4,,тиха
2017-09-03 08:00:00,4.505833,6.62,0.31916666,0.605,0.21316667,0.346,0.108399995,0.138,0.075341664,0.125,0.035983335,0.0883,60025.0,66100.0,2653.3333,3060.0,2017,9,3,8,497.0,1.9,,тиха
2017-09-03 09:00:00,4.3266664,6.39,0.33383334,0.724,0.21749999,0.4,0.108383335,0.135,0.07598334,0.12,0.039841667,0.0803,55566.668,63800.0,2344.1667,2890.0,2017,9,3,9,493.0,2.1,,тиха
2017-09-03 10:00:00,2.9408333,4.01,0.27375,0.398,0.2065,0.301,0.107441664,0.151,0.075891666,0.11,0.04264167,0.0704,64741.668,74400.0,2900.0,3760.0,2017,9,3,10,503.0,1.5,,тиха
2017-09-03 11:00:00,4.460833,6.49,0.29275,0.618,0.18333334,0.367,0.091775,0.126,0.06569167,0.0932,0.031666666,0.0654,84083.336,93100.0,4889.1665,5650.0,2017,9,3,11,488.0,1.6,,тиха
2017-09-03 12:00:00,4.4691668,6.88,0.27725002,0.416,0.20583333,0.312,0.10108334,0.143,0.079291664,0.123,0.04344167,0.0753,89875.0,98600.0,5613.3335,6530.0,2017,9,3,12,469.0,2.0,,тиха
2017-09-03 13:00:00,6.1783333,8.51,0.27575,0.427,0.20708334,0.348,0.098574996,0.151,0.07001667,0.14,0.032541666,0.0579,98850.0,104000.0,6810.0,7500.0,2017,9,3,13,466.0,2.1,,тиха
2017-09-03 14:00:00,9.641667,19.2,0.31466666,0.569,0.24041666,0.532,0.1212,0.288,0.081983335,0.189,0.037391666,0.0605,102683.336,109000.0,7462.5,8130.0,2017,9,3,14,467.0,2.7,,тиха
2017-09-03 15:00:00,44.454166,101.0,0.30258334,0.536,0.19983333,0.308,0.10719166,0.229,0.084241666,0.149,0.041808333,0.0872,123666.664,143000.0,10634.167,15100.0,2017,9,3,15,463.0,2.6,,тиха
2017-09-03 16:00:00,18.949999,29.8,0.2585,0.466,0.17725001,0.322,0.088975005,0.132,0.06776667,0.0928,0.036316667,0.0679,157583.33,167000.0,20441.666,24400.0,2017,9,3,16,460.0,2.3,,тиха
2017-09-03 17:00:00,16.866667,23.9,0.24683332,0.385,0.182,0.291,0.09615,0.141,0.068741664,0.131,0.036050003,0.0885,170583.33,176000.0,26100.0,29300.0,2017,9,3,17,462.0,2.0,,тиха
2017-09-03 18:00:00,17.616667,18.8,0.23816667,0.332,0.2,0.295,0.11709166,0.145,0.07463334,0.0991,0.03644167,0.0679,175583.33,178000.0,29158.334,31200.0,2017,9,3,18,461.0,1.7,,тиха
2017-09-03 19:00:00,25.308334,34.6,0.29475,0.766,0.19966666,0.497,0.09415,0.141,0.07011667,0.112,0.039883334,0.0666,180416.67,186000.0,32341.666,34800.0,2017,9,3,19,474.0,1.2,,тиха
2017-09-03 20:00:00,25.341667,38.0,0.27508333,0.412,0.20066667,0.356,0.09871667,0.149,0.07751667,0.134,0.041925,0.0864,179750.0,186000.0,32591.666,33400.0,2017,9,3,20,463.0,2.1,,тиха
2017-09-03 21:00:00,30.916666,48.7,0.24108332,0.409,0.16883333,0.313,0.08934999,0.161,0.072475,0.142,0.037866667,0.0864,182333.33,189000.0,34516.668,38200.0,2017,9,3,21,467.0,2.7,,тиха
2017-09-03 22:00:00,31.333334,38.6,0.26283333,0.397,0.19625,0.359,0.091375,0.133,0.07395833,0.121,0.043258335,0.079,178666.67,186000.0,32933.332,35800.0,2017,9,3,22,470.0,2.7,,тиха
2017-09-03 23:00:00,23.125,35.4,0.25116667,0.358,0.17425,0.237,0.10258333,0.162,0.0805,0.14,0.040441666,0.0765,176000.0,176000.0,29716.666,30600.0,2017,9,3,23,486.0,2.0,,тиха
2017-09-04 00:00:00,14.255,25.2,0.23566668,0.403,0.15316667,0.209,0.08658334,0.145,0.06883333,0.113,0.038808335,0.0814,155333.33,176000.0,21207.5,29000.0,2017,9,4,0,499.0,2.0,140.0,тиха
2017-09-04 01:00:00,16.526667,31.6,0.29433334,0.525,0.20483333,0.378,0.105524994,0.175,0.07966667,0.134,0.040466666,0.0765,153666.67,165000.0,21050.0,24900.0,2017,9,4,1,471.0,2.5,,тиха
2017-09-04 02:00:00,13.037499,22.6,0.24858333,0.339,0.16091667,0.263,0.08690833,0.116,0.06799167,0.104,0.037225,0.0666,134000.0,151000.0,15775.0,21900.0,2017,9,4,2,464.0,2.5,,тиха
2017-09-04 03:00:00,6.4991665,15.2,0.28833333,0.698,0.18608333,0.345,0.08455,0.174,0.06624167,0.123,0.033683334,0.0562,99141.664,124000.0,7747.5,12800.0,2017,9,4,3,468.0,2.0,,тиха
2017-09-04 04:00:00,10.767501,16.6,0.256,0.425,0.17125,0.281,0.089724995,0.156,0.07266667,0.144,0.04103333,0.0935,116916.664,122000.0,11185.0,12500.0,2017,9,4,4,467.0,1.6,,тиха
2017-09-04 05:00:00,6.724167,9.71,0.27883333,0.409,0.20191668,0.361,0.084475,0.118,0.063891664,0.0917,0.033716667,0.0666,101866.664,106000.0,8288.333,9160.0,2017,9,4,5,463.0,1.6,,тиха
2017-09-04 06:00:00,6.0575004,10.2,0.26616666,0.471,0.17449999,0.327,0.08304167,0.152,0.06803333,0.14,0.034191664,0.0543,87675.0,100000.0,6520.0,8770.0,2017,9,4,6,452.0,2.3,,тиха
2017-09-04 07:00:00,6.4658337,10.1,0.26208332,0.593,0.17150001,0.294,0.085483335,0.145,0.068558335,0.134,0.031716663,0.0523,90600.0,100000.0,7410.8335,8950.0,2017,9,4,7,,,,тиха
2017-09-04 08:00:00,4.0108333,5.08,0.256,0.432,0.19583333,0.336,0.086625,0.145,0.070033334,0.134,0.036491666,0.0546,73483.336,79300.0,5048.3335,5850.0,2017,9,4,8,,,,тиха
2017-09-04 09:00:00,3.2683334,4.42,0.30341667,0.518,0.22033334,0.302,0.105925,0.162,0.081975,0.134,0.046483334,0.0765,60475.0,68500.0,3715.8333,4480.0,2017,9,4,9,,,,тиха
2017-09-04 10:00:00,3.1791668,4.74,0.25216666,0.372,0.18183333,0.28,0.101900004,0.15,0.081675,0.12,0.054125,0.0894,64383.332,68400.0,4122.5,4710.0,2017,9,4,10,,,,тиха
2017-09-04 11:00:00,5.2741666,7.98,0.29508334,0.657,0.18691666,0.276,0.08952499,0.166,0.06398333,0.11,0.033633333,0.0684,79933.336,88200.0,6345.8335,7430.0,2017,9,4,11,,,,тиха
2017-09-04 12:00:00,2.9650002,4.85,0.21775,0.428,0.1535,0.239,0.08921667,0.179,0.071216665,0.144,0.037233334,0.0679,80516.664,88700.0,6080.0,7420.0,2017,9,4,12,,,,тиха
2017-09-04 13:00:00,3.0616665,3.86,0.27583334,0.551,0.19283332,0.329,0.10454167,0.17,0.083783336,0.159,0.041341666,0.0611,76733.336,85900.0,6015.8335,7540.0,2017,9,4,13,,,,тиха
2017-09-04 14:00:00,7.2791667,10.8,0.23133333,0.409,0.17058332,0.313,0.08650833,0.178,0.07066666,0.166,0.037375,0.0888,83025.0,90200.0,8552.5,10500.0,2017,9,4,14,,,,тиха
2017-09-04 15:00:00,15.25,23.7,0.24283333,0.39,0.16625,0.352,0.07890833,0.108,0.06515833,0.096,0.0339,0.0492,105325.0,116000.0,13983.333,16100.0,2017,9,4,15,460.0,6.0,,тиха
2017-09-04 16:00:00,20.141666,33.9,0.26483333,0.735,0.17941667,0.303,0.09185833,0.142,0.074275,0.131,0.0412,0.0858,115666.664,122000.0,15900.0,17200.0,2017,9,4,16,458.0,7.8,,тиха
2017-09-04 17:00:00,28.233332,51.7,0.28225002,0.545,0.21325,0.331,0.10987499,0.198,0.08739167,0.186,0.050633337,0.0864,133333.33,151000.0,22350.0,28200.0,2017,9,4,17,463.0,7.6,,тиха
2017-09-04 18:00:00,45.425,71.8,0.25316665,0.466,0.17650001,0.322,0.08140833,0.147,0.0659,0.135,0.035033334,0.0715,167666.67,176000.0,37216.668,41000.0,2017,9,4,18,477.0,5.9,,тиха
2017-09-04 19:00:00,52.399998,87.3,0.30808333,0.459,0.22408332,0.326,0.08665001,0.121,0.06814166,0.109,0.0397,0.0839,161500.0,174000.0,37116.668,41700.0,2017,9,4,19,478.0,6.7,,тиха
2017-09-04 20:00:00,50.63333,77.4,0.27766666,0.447,0.20975,0.408,0.08849167,0.171,0.069408335,0.116,0.035375,0.0593,114166.664,139000.0,18266.666,28100.0,2017,9,4,20,501.0,4.2,,тиха
2017-09-04 21:00:00,35.466667,64.6,0.26308334,0.824,0.18699999,0.491,0.08628333,0.169,0.06995,0.127,0.040016666,0.0865,114333.336,124000.0,15433.333,17600.0,2017,9,4,21,516.0,4.6,,тиха
2017-09-04 22:00:00,40.516666,61.8,0.78116673,2.06,0.32799998,0.64,0.14265,0.234,0.092675,0.188,0.039491665,0.0668,112525.0,128000.0,14996.667,18800.0,2017,9,4,22,523.0,4.8,,тиха
2017-09-04 23:00:00,62.508335,81.0,6.2316666,8.69,2.8858335,4.46,0.42083335,0.626,0.16674167,0.244,0.060791668,0.0998,69616.664,84200.0,6190.8335,8470.0,2017,9,4,23,559.0,5.4,,тиха
2017-09-05 00:00:00,79.541664,87.5,16.895,24.4,7.9874997,11.4,0.6569167,0.943,0.2005,0.277,0.06379167,0.116,53158.332,60400.0,3685.8333,4880.0,2017,9,5,0,566.0,4.4,121.0,активна
2017-09-05 01:00:00,117.125,162.0,49.708332,72.1,18.841665,23.4,0.81100005,1.11,0.17845833,0.216,0.045874998,0.0715,45900.0,50300.0,2590.8333,3260.0,2017,9,5,1,583.0,2.1,,активна
2017-09-05 02:00:00,225.08333,305.0,105.61667,142.0,32.625,41.9,0.68558335,0.973,0.142325,0.199,0.044466663,0.0628,31350.0,40000.0,1389.1666,1950.0,2017,9,5,2,576.0,1.9,,активна
2017-09-05 03:00:00,368.0,417.0,166.66667,183.0,47.74167,51.3,0.48283336,0.971,0.10903334,0.138,0.053633332,0.0766,30658.334,37600.0,1335.0,1480.0,2017,9,5,3,577.0,1.9,,активна
2017-09-05 04:00:00,469.08334,588.0,216.16667,261.0,58.86667,68.0,0.62775,1.06,0.11900833,0.205,0.039141666,0.0657,32708.334,35300.0,1525.0,1680.0,2017,9,5,4,570.0,1.9,,активна
2017-09-05 05:00:00,725.5,826.0,289.58334,308.0,67.71667,71.5,0.7135833,1.08,0.13615833,0.236,0.046016667,0.0994,26033.334,31200.0,1303.3334,1490.0,2017,9,5,5,558.0,2.2,,активна
2017-09-05 06:00:00,951.8333,1020.0,329.5,348.0,69.23334,75.1,0.72033334,1.28,0.12890834,0.212,0.040991668,0.0677,19558.334,25100.0,1126.3334,1370.0,2017,9,5,6,551.0,1.8,,активна
2017-09-05 07:00:00,997.0,1080.0,346.5,368.0,77.71667,82.8,0.639,1.39,0.11649167,0.21,0.046116665,0.0933,32758.334,40400.0,1748.3334,2190.0,2017,9,5,7,550.0,1.5,,активна
2017-09-05 08:00:00,881.0,958.0,300.83334,332.0,73.333336,80.2,0.6588333,0.976,0.12649167,0.227,0.045325,0.09,37041.668,39100.0,1842.5,1970.0,2017,9,5,8,551.0,1.3,,активна
2017-09-05 09:00:00,821.3333,846.0,301.91666,322.0,70.191666,73.7,0.6305,0.998,0.12471667,0.18,0.046758335,0.0635,34400.0,35600.0,1684.1666,1750.0,2017,9,5,9,547.0,1.0,,активна
2017-09-05 10:00:00,840.5833,882.0,314.41666,331.0,68.916664,77.8,0.55191666,0.96,0.101749994,0.141,0.039183334,0.0618,35908.332,38600.0,1770.8334,1990.0,2017,9,5,10,523.0,0.8,,активна
2017-09-05 11:00:00,807.5,897.0,346.41666,405.0,86.69167,102.0,0.6954167,1.04,0.1269,0.233,0.048608333,0.0939,37941.668,39800.0,1972.5,2060.0,2017,9,5,11,540.0,0.9,,активна
2017-09-05 12:00:00,750.25,857.0,315.33334,344.0,79.75,87.2,0.78758335,1.21,0.150025,0.239,0.058,0.0876,44900.0,49300.0,2200.8333,2530.0,2017,9,5,12,526.0,1.0,,активна
2017-09-05 13:00:00,683.25,744.0,307.58334,340.0,78.933334,87.4,0.6263333,0.989,0.12184999,0.203,0.050358336,0.0921,53308.332,57100.0,2724.1667,2970.0,2017,9,5,13,480.0,1.2,,активна
2017-09-05 14:00:00,541.5,609.0,264.16666,288.0,76.26667,79.6,0.7865,1.08,0.14077501,0.21,0.04829167,0.0783,59958.332,62600.0,3225.0,3510.0,2017,9,5,14,474.0,1.5,,активна
2017-09-05 15:00:00,483.58334,506.0,260.58334,285.0,81.76667,98.6,0.68041664,1.23,0.115258336,0.147,0.04419167,0.0708,67033.336,71300.0,3924.1667,4290.0,2017,9,5,15,502.0,1.3,,активна
2017-09-05 16:00:00,406.33334,459.0,224.58333,249.0,76.38333,80.3,0.4945,0.84,0.095775,0.171,0.042358335,0.0791,74766.664,79300.0,4898.3335,5590.0,2017,9,5,16,498.0,1.2,,активна
2017-09-05 17:00:00,567.5833,713.0,307.08334,374.0,89.666664,103.0,0.73333335,1.37,0.12771668,0.224,0.04419167,0.105,84325.0,91700.0,6626.6665,7600.0,2017,9,5,17,472.0,1.6,,активна
2017-09-05 18:00:00,734.1667,994.0,382.83334,491.0,98.74167,122.0,0.62841666,1.01,0.12716667,0.202,0.056733336,0.0948,84950.0,88100.0,7125.0,7810.0,2017,9,5,18,452.0,2.3,,активна
2017-09-05 19:00:00,1285.5834,1580.0,540.3333,587.0,134.66667,150.0,0.7173333,1.24,0.115399994,0.199,0.049675003,0.0757,99583.336,104000.0,8038.3335,8460.0,2017,9,5,19,447.0,2.4,,активна
2017-09-05 20:00:00,1000.9167,1270.0,380.83334,472.0,113.75,126.0,0.6145833,1.02,0.10751667,0.201,0.050874997,0.0826,109916.664,115000.0,9933.333,11700.0,2017,9,5,20,446.0,2.2,,активна
2017-09-05 21:00:00,789.4167,883.0,297.25,333.0,92.43333,105.0,0.54625,1.12,0.09035,0.201,0.04109167,0.0762,113333.336,119000.0,11191.667,12200.0,2017,9,5,21,447.0,2.6,,активна
2017-09-05 22:00:00,707.75,750.0,262.83334,288.0,84.674995,93.9,0.55558336,0.849,0.110199995,0.178,0.054550003,0.102,105250.0,109000.0,9760.833,10300.0,2017,9,5,22,446.0,3.2,,активна
2017-09-05 23:00:00,734.6667,776.0,219.91667,251.0,67.174995,80.0,0.5693333,1.24,0.10729167,0.178,0.04599167,0.0907,99383.336,104000.0,8360.833,9030.0,2017,9,5,23,447.0,2.9,,активна
2017-09-06 00:00:00,695.9167,778.0,153.33333,170.0,45.591663,52.1,0.37900004,0.644,0.08121667,0.134,0.038775,0.0698,94925.0,98800.0,7293.3335,8080.0,2017,9,6,0,452.0,2.3,133.0,активна
2017-09-06 01:00:00,700.5,811.0,166.41667,202.0,48.899998,56.9,0.3925,0.799,0.084075004,0.174,0.038625,0.0669,86758.336,91300.0,6000.8335,6530.0,2017,9,6,1,454.0,2.2,,активна
2017-09-06 02:00:00,580.0833,715.0,137.5,169.0,35.758335,44.9,0.30833334,0.557,0.07351667,0.138,0.036966667,0.0574,79541.664,83200.0,4900.8335,5380.0,2017,9,6,2,461.0,2.4,,активна
2017-09-06 03:00:00,523.0833,619.0,95.69167,115.0,21.875,24.5,0.30341667,0.527,0.077816665,0.139,0.035133336,0.0499,72866.664,75400.0,3920.0,4320.0,2017,9,6,3,456.0,4.9,,активна
2017-09-06 04:00:00,965.75,1100.0,123.75,142.0,21.158333,24.1,0.26433334,0.535,0.070925005,0.148,0.033183333,0.0797,59775.0,67900.0,2608.3333,3160.0,2017,9,6,4,454.0,4.5,,активна
2017-09-06 05:00:00,674.6667,887.0,100.083336,111.0,17.491667,20.1,0.26624998,0.623,0.07311667,0.182,0.03223333,0.0568,55741.668,64100.0,2446.6667,2790.0,2017,9,6,5,455.0,2.7,,активна
2017-09-06 06:00:00,649.8333,741.0,125.0,143.0,16.983334,18.7,0.30975,0.611,0.09312499,0.192,0.040516667,0.0801,51141.668,54500.0,2355.0,2420.0,2017,9,6,6,457.0,2.3,,активна
2017-09-06 07:00:00,1039.5,1280.0,194.33333,214.0,21.291666,23.8,0.2725,0.501,0.081575,0.17,0.041325,0.0872,48408.332,52400.0,2420.8333,2670.0,2017,9,6,7,449.0,2.4,,активна
2017-09-06 08:00:00,1575.8334,2030.0,179.83333,215.0,18.641666,21.9,0.28241667,0.574,0.08241666,0.173,0.037508335,0.0648,38425.0,45700.0,1903.3334,2280.0,2017,9,6,8,447.0,2.7,,активна
2017-09-06 09:00:00,1291.6666,1480.0,156.75,191.0,16.866667,19.8,0.21675001,0.262,0.066991664,0.109,0.037225,0.0797,43191.668,44700.0,2210.0,2340.0,2017,9,6,9,445.0,2.8,,активна
2017-09-06 10:00:00,1138.8334,1600.0,155.41667,193.0,16.875,19.3,0.28258333,0.484,0.085641675,0.141,0.03935,0.0722,45941.668,49600.0,2541.6667,2760.0,2017,9,6,10,445.0,2.4,,активна
2017-09-06 11:00:00,1203.3334,1460.0,165.83333,175.0,15.508334,16.8,0.23983334,0.41,0.07680833,0.125,0.03926667,0.0846,44225.0,46600.0,2702.5,2920.0,2017,9,6,11,442.0,2.9,,активна
2017-09-06 12:00:00,1317.5,1460.0,173.33333,188.0,16.283333,17.6,0.45391667,1.07,0.18079166,0.528,0.09011666,0.275,47783.332,51900.0,3335.0,3820.0,2017,9,6,12,442.0,2.1,,активна
2017-09-06 13:00:00,1100.75,1320.0,169.25,189.0,18.65,20.1,2.9158335,3.66,1.3119999,1.65,0.32383332,0.406,61316.668,69500.0,4699.1665,5570.0,2017,9,6,13,443.0,2.0,,активна
2017-09-06 14:00:00,813.9167,882.0,160.08333,181.0,19.741667,23.4,3.6274998,4.18,1.5283333,1.7,0.31258333,0.373,74183.336,79300.0,6198.3335,6670.0,2017,9,6,14,443.0,1.8,,активна
2017-09-06 15:00:00,1014.5833,1080.0,192.16667,209.0,26.558334,27.7,4.204167,4.56,1.5749999,1.83,0.29108334,0.394,83050.0,93200.0,7238.3335,8400.0,2017,9,6,15,442.0,1.6,,активна
2017-09-06 16:00:00,877.25,981.0,121.674995,154.0,21.666666,25.6,3.7808332,4.38,1.3905001,1.57,0.26366666,0.336,103858.336,109000.0,10922.5,12300.0,2017,9,6,16,424.0,1.1,,активна
2017-09-06 17:00:00,568.1667,647.0,71.74167,79.9,19.241667,22.1,3.0316668,3.89,1.03425,1.43,0.19758333,0.31,108916.664,109000.0,12300.0,12700.0,2017,9,6,17,395.0,1.1,,активна
2017-09-06 18:00:00,454.33334,484.0,60.5,66.5,19.016666,21.7,2.8383334,3.83,0.95991665,1.34,0.19833334,0.291,104000.0,104000.0,12025.0,12200.0,2017,9,6,18,370.0,2.3,,активна
2017-09-06 19:00:00,467.83334,516.0,55.458332,61.3,19.074999,22.7,2.8633335,3.97,0.88708335,1.25,0.15698333,0.245,105500.0,109000.0,12425.0,12700.0,2017,9,6,19,374.0,2.0,,активна
2017-09-06 20:00:00,435.25,480.0,50.875,58.9,19.841667,21.7,2.5483334,3.73,0.7149167,1.11,0.12541667,0.178,104083.336,105000.0,12233.333,12500.0,2017,9,6,20,412.0,0.7,,активна
2017-09-06 21:00:00,438.0,466.0,50.524998,55.7,21.058332,23.3,2.4624999,2.86,0.66858333,0.966,0.123975,0.217,107000.0,109000.0,12908.333,13300.0,2017,9,6,21,393.0,1.1,,активна
2017-09-06 22:00:00,527.0833,673.0,67.808334,81.0,25.824999,28.2,2.6299999,3.8,0.6853333,0.888,0.12969168,0.195,106416.664,109000.0,12975.0,13900.0,2017,9,6,22,397.0,1.3,,активна
2017-09-06 23:00:00,3762.3333,17300.0,324.67502,1210.0,38.166668,83.1,2.4525,3.29,0.56908333,0.7,0.102299996,0.168,110183.336,119000.0,14333.333,16200.0,2017,9,6,23,560.0,10.6,,активна
2017-09-07 00:00:00,15908.333,19200.0,615.75,708.0,35.433334,43.6,2.3158333,3.3,0.5405833,0.799,0.09210833,0.148,90858.336,110000.0,11017.5,14400.0,2017,9,7,0,579.0,17.5,129.0,активна
2017-09-07 01:00:00,11870.833,15400.0,400.41666,531.0,67.84167,102.0,4.6200004,6.8,0.80308336,1.16,0.08410833,0.127,66050.0,73600.0,6749.1665,7850.0,2017,9,7,1,592.0,13.0,,активна
2017-09-07 02:00:00,7450.0,8330.0,631.3333,872.0,205.25,270.0,9.295834,10.7,1.2133332,1.47,0.0756,0.127,53091.668,68800.0,5149.1665,6280.0,2017,9,7,2,599.0,7.7,,активна
2017-09-07 03:00:00,4970.0,5490.0,1014.1667,1070.0,294.25,317.0,10.599167,11.7,1.2147499,1.51,0.06776667,0.127,28172.5,46400.0,3496.6667,5020.0,2017,9,7,3,593.0,8.0,,активна
